location,date,vaccine,total_vaccinations
Finland,2021-02-19,Moderna,10410.0
Finland,2021-02-26,Moderna,19206.0
Finland,2021-03-05,Moderna,27115.0
Finland,2021-03-12,Moderna,38940.0
Finland,2021-03-19,Moderna,42792.0
Finland,2021-03-26,Moderna,52886.0
Finland,2021-04-02,Moderna,69791.0
Finland,2021-04-09,Moderna,81852.0
Finland,2021-04-16,Moderna,104118.0
Finland,2021-04-23,Moderna,119124.0
Finland,2021-04-30,Moderna,138602.0
Finland,2021-05-07,Moderna,163090.0
Finland,2021-05-14,Moderna,189336.0
Finland,2021-05-21,Moderna,223225.0
Finland,2021-05-28,Moderna,259887.0
Finland,2021-06-04,Moderna,298243.0
Finland,2021-06-11,Moderna,327341.0
Finland,2021-06-18,Moderna,360316.0
Finland,2021-06-25,Moderna,385701.0
Finland,2021-07-02,Moderna,411873.0
Finland,2021-07-09,Moderna,443943.0
Finland,2021-07-16,Moderna,470055.0
Finland,2021-07-23,Moderna,501953.0
Finland,2021-07-30,Moderna,539065.0
Finland,2021-08-06,Moderna,584819.0
Finland,2021-08-13,Moderna,647268.0
Finland,2021-08-20,Moderna,716957.0
Finland,2021-08-27,Moderna,765489.0
Finland,2021-09-03,Moderna,801357.0
Finland,2021-09-10,Moderna,835255.0
Finland,2021-09-17,Moderna,866825.0
Finland,2021-09-24,Moderna,910713.0
Finland,2021-10-01,Moderna,950697.0
Finland,2021-10-08,Moderna,982038.0
Finland,2021-10-15,Moderna,1000224.0
Finland,2021-10-22,Moderna,1015575.0
Finland,2021-10-29,Moderna,1032991.0
Finland,2021-11-05,Moderna,1045434.0
Finland,2021-11-12,Moderna,1056464.0
Finland,2021-11-19,Moderna,1066875.0
Finland,2021-11-26,Moderna,1077286.0
Finland,2021-12-03,Moderna,1091458.0
Finland,2021-12-10,Moderna,1110875.0
Finland,2021-12-17,Moderna,1152586.0
Finland,2021-12-24,Moderna,1199166.0
Finland,2021-12-31,Moderna,1298126.0
Finland,2022-01-07,Moderna,1429946.0
Finland,2022-01-14,Moderna,1582983.0
Finland,2022-01-21,Moderna,1726695.0
Finland,2022-01-28,Moderna,1815029.0
Finland,2022-02-04,Moderna,1852463.0
Finland,2022-02-11,Moderna,1869699.0
Finland,2022-02-18,Moderna,1878966.0
Finland,2022-02-25,Moderna,1884705.0
Finland,2022-03-04,Moderna,1887969.0
Finland,2022-03-11,Moderna,1890705.0
Finland,2022-03-18,Moderna,1893050.0
Finland,2022-03-25,Moderna,1896079.0
Finland,2022-04-01,Moderna,1904789.0
Finland,2022-04-08,Moderna,1916882.0
Finland,2022-04-15,Moderna,1925061.0
Finland,2022-04-22,Moderna,1931584.0
Finland,2022-04-29,Moderna,1938228.0
Finland,2022-05-06,Moderna,1942824.0
Finland,2022-05-13,Moderna,1947608.0
Finland,2022-05-20,Moderna,1951704.0
Finland,2022-05-27,Moderna,1954375.0
Finland,2022-06-03,Moderna,1957553.0
Finland,2022-06-10,Moderna,1963055.0
Finland,2022-06-17,Moderna,1968447.0
Finland,2022-06-24,Moderna,1971211.0
Finland,2022-07-01,Moderna,1973627.0
Finland,2022-07-08,Moderna,1975993.0
Finland,2022-07-15,Moderna,1979000.0
Finland,2022-07-22,Moderna,1983257.0
Finland,2022-07-29,Moderna,1990273.0
Finland,2022-08-05,Moderna,2001081.0
Finland,2022-08-12,Moderna,2015814.0
Finland,2022-08-19,Moderna,2032393.0
Finland,2022-08-26,Moderna,2043730.0
Finland,2022-09-02,Moderna,2053692.0
Finland,2022-09-09,Moderna,2060654.0
Finland,2022-09-16,Moderna,2064232.0
Finland,2022-09-23,Moderna,2066126.0
Finland,2022-09-30,Moderna,2067205.0
Finland,2022-10-07,Moderna,2067835.0
Finland,2022-10-14,Moderna,2068261.0
Finland,2022-10-21,Moderna,2068387.0
Finland,2022-10-28,Moderna,2068413.0
Finland,2022-11-04,Moderna,2068417.0
Finland,2022-11-11,Moderna,2068469.0
Finland,2022-11-25,Moderna,2068471.0
Finland,2022-12-09,Moderna,2068477.0
Finland,2022-12-16,Moderna,2068478.0
Finland,2022-12-23,Moderna,2068479.0
Finland,2023-01-13,Moderna,2068480.0
Finland,2023-02-03,Moderna,2068481.0
Finland,2023-04-21,Moderna,2068482.0
Finland,2023-08-25,Moderna,2068483.0
Finland,2021-01-01,Novavax,0.0
Finland,2021-01-01,Oxford/AstraZeneca,0.0
Finland,2021-01-08,Oxford/AstraZeneca,9.0
Finland,2021-01-15,Oxford/AstraZeneca,11.0
Finland,2021-01-22,Oxford/AstraZeneca,13.0
Finland,2021-01-29,Oxford/AstraZeneca,15.0
Finland,2021-02-05,Oxford/AstraZeneca,22.0
Finland,2021-02-12,Oxford/AstraZeneca,4036.0
Finland,2021-02-19,Oxford/AstraZeneca,24317.0
Finland,2021-02-26,Oxford/AstraZeneca,56082.0
Finland,2021-03-05,Oxford/AstraZeneca,96342.0
Finland,2021-03-12,Oxford/AstraZeneca,140881.0
Finland,2021-03-19,Oxford/AstraZeneca,185350.0
Finland,2021-03-26,Oxford/AstraZeneca,185375.0
Finland,2021-04-02,Oxford/AstraZeneca,202685.0
Finland,2021-04-09,Oxford/AstraZeneca,243612.0
Finland,2021-04-16,Oxford/AstraZeneca,299828.0
Finland,2021-04-23,Oxford/AstraZeneca,337198.0
Finland,2021-04-30,Oxford/AstraZeneca,354637.0
Finland,2021-05-07,Oxford/AstraZeneca,360383.0
Finland,2021-05-14,Oxford/AstraZeneca,368036.0
Finland,2021-05-21,Oxford/AstraZeneca,381111.0
Finland,2021-05-28,Oxford/AstraZeneca,392791.0
Finland,2021-06-04,Oxford/AstraZeneca,405365.0
Finland,2021-06-11,Oxford/AstraZeneca,422335.0
Finland,2021-06-18,Oxford/AstraZeneca,426287.0
Finland,2021-06-25,Oxford/AstraZeneca,439152.0
Finland,2021-07-02,Oxford/AstraZeneca,471585.0
Finland,2021-07-09,Oxford/AstraZeneca,508189.0
Finland,2021-07-16,Oxford/AstraZeneca,536392.0
Finland,2021-07-23,Oxford/AstraZeneca,549690.0
Finland,2021-07-30,Oxford/AstraZeneca,552508.0
Finland,2021-08-06,Oxford/AstraZeneca,553204.0
Finland,2021-08-13,Oxford/AstraZeneca,553328.0
Finland,2021-08-20,Oxford/AstraZeneca,553447.0
Finland,2021-08-27,Oxford/AstraZeneca,553506.0
Finland,2021-09-03,Oxford/AstraZeneca,553535.0
Finland,2021-09-10,Oxford/AstraZeneca,553564.0
Finland,2021-09-17,Oxford/AstraZeneca,553589.0
Finland,2021-09-24,Oxford/AstraZeneca,553620.0
Finland,2021-10-01,Oxford/AstraZeneca,553665.0
Finland,2021-10-08,Oxford/AstraZeneca,553698.0
Finland,2021-10-15,Oxford/AstraZeneca,553723.0
Finland,2021-10-22,Oxford/AstraZeneca,553756.0
Finland,2021-10-29,Oxford/AstraZeneca,553766.0
Finland,2021-11-05,Oxford/AstraZeneca,553788.0
Finland,2021-11-12,Oxford/AstraZeneca,553800.0
Finland,2021-11-19,Oxford/AstraZeneca,553836.0
Finland,2021-11-26,Oxford/AstraZeneca,553898.0
Finland,2021-12-03,Oxford/AstraZeneca,553904.0
Finland,2021-12-24,Oxford/AstraZeneca,553906.0
Finland,2021-12-31,Oxford/AstraZeneca,553908.0
Finland,2022-01-07,Oxford/AstraZeneca,553909.0
Finland,2022-01-14,Oxford/AstraZeneca,553910.0
Finland,2022-01-21,Oxford/AstraZeneca,553913.0
Finland,2022-02-04,Oxford/AstraZeneca,553915.0
Finland,2022-05-13,Oxford/AstraZeneca,553916.0
Finland,2022-05-27,Oxford/AstraZeneca,553917.0
Finland,2022-06-24,Oxford/AstraZeneca,553918.0
Finland,2022-07-01,Oxford/AstraZeneca,553919.0
Finland,2022-08-19,Oxford/AstraZeneca,553920.0
Finland,2022-11-11,Oxford/AstraZeneca,553921.0
Finland,2022-12-30,Oxford/AstraZeneca,553922.0
Finland,2021-01-01,Pfizer/BioNTech,27.0
Finland,2021-01-08,Pfizer/BioNTech,21679.0
Finland,2021-01-15,Pfizer/BioNTech,62519.0
Finland,2021-01-22,Pfizer/BioNTech,119807.0
Finland,2021-01-29,Pfizer/BioNTech,173801.0
Finland,2021-02-05,Pfizer/BioNTech,229021.0
Finland,2021-02-12,Pfizer/BioNTech,280513.0
Finland,2021-02-19,Pfizer/BioNTech,340552.0
Finland,2021-02-26,Pfizer/BioNTech,403380.0
Finland,2021-03-05,Pfizer/BioNTech,469368.0
Finland,2021-03-12,Pfizer/BioNTech,537533.0
Finland,2021-03-19,Pfizer/BioNTech,616853.0
Finland,2021-03-26,Pfizer/BioNTech,717413.0
Finland,2021-04-02,Pfizer/BioNTech,817007.0
Finland,2021-04-09,Pfizer/BioNTech,938242.0
Finland,2021-04-16,Pfizer/BioNTech,1097990.0
Finland,2021-04-23,Pfizer/BioNTech,1268181.0
Finland,2021-04-30,Pfizer/BioNTech,1446077.0
Finland,2021-05-07,Pfizer/BioNTech,1660869.0
Finland,2021-05-14,Pfizer/BioNTech,1864304.0
Finland,2021-05-21,Pfizer/BioNTech,2094074.0
Finland,2021-05-28,Pfizer/BioNTech,2319481.0
Finland,2021-06-04,Pfizer/BioNTech,2568404.0
Finland,2021-06-11,Pfizer/BioNTech,2867393.0
Finland,2021-06-18,Pfizer/BioNTech,3175544.0
Finland,2021-06-25,Pfizer/BioNTech,3399913.0
Finland,2021-07-02,Pfizer/BioNTech,3667514.0
Finland,2021-07-09,Pfizer/BioNTech,3913223.0
Finland,2021-07-16,Pfizer/BioNTech,4128802.0
Finland,2021-07-23,Pfizer/BioNTech,4356667.0
Finland,2021-07-30,Pfizer/BioNTech,4590885.0
Finland,2021-08-06,Pfizer/BioNTech,4809666.0
Finland,2021-08-13,Pfizer/BioNTech,5053016.0
Finland,2021-08-20,Pfizer/BioNTech,5286241.0
Finland,2021-08-27,Pfizer/BioNTech,5492242.0
Finland,2021-09-03,Pfizer/BioNTech,5692114.0
Finland,2021-09-10,Pfizer/BioNTech,5861332.0
Finland,2021-09-17,Pfizer/BioNTech,5976435.0
Finland,2021-09-24,Pfizer/BioNTech,6093599.0
Finland,2021-10-01,Pfizer/BioNTech,6212379.0
Finland,2021-10-08,Pfizer/BioNTech,6320138.0
Finland,2021-10-15,Pfizer/BioNTech,6437089.0
Finland,2021-10-22,Pfizer/BioNTech,6533912.0
Finland,2021-10-29,Pfizer/BioNTech,6633695.0
Finland,2021-11-05,Pfizer/BioNTech,6710539.0
Finland,2021-11-12,Pfizer/BioNTech,6787408.0
Finland,2021-11-19,Pfizer/BioNTech,6876076.0
Finland,2021-11-26,Pfizer/BioNTech,6986933.0
Finland,2021-12-03,Pfizer/BioNTech,7131763.0
Finland,2021-12-10,Pfizer/BioNTech,7308746.0
Finland,2021-12-17,Pfizer/BioNTech,7569056.0
Finland,2021-12-24,Pfizer/BioNTech,7747696.0
Finland,2021-12-31,Pfizer/BioNTech,7944314.0
Finland,2022-01-07,Pfizer/BioNTech,8214985.0
Finland,2022-01-14,Pfizer/BioNTech,8531182.0
Finland,2022-01-21,Pfizer/BioNTech,8765497.0
Finland,2022-01-28,Pfizer/BioNTech,8920758.0
Finland,2022-02-04,Pfizer/BioNTech,9019568.0
Finland,2022-02-11,Pfizer/BioNTech,9081460.0
Finland,2022-02-18,Pfizer/BioNTech,9127561.0
Finland,2022-02-25,Pfizer/BioNTech,9168190.0
Finland,2022-03-04,Pfizer/BioNTech,9202306.0
Finland,2022-03-11,Pfizer/BioNTech,9230336.0
Finland,2022-03-18,Pfizer/BioNTech,9256479.0
Finland,2022-03-25,Pfizer/BioNTech,9282651.0
Finland,2022-04-01,Pfizer/BioNTech,9339116.0
Finland,2022-04-08,Pfizer/BioNTech,9401754.0
Finland,2022-04-15,Pfizer/BioNTech,9441664.0
Finland,2022-04-22,Pfizer/BioNTech,9472783.0
Finland,2022-04-29,Pfizer/BioNTech,9501325.0
Finland,2022-05-06,Pfizer/BioNTech,9523743.0
Finland,2022-05-13,Pfizer/BioNTech,9545667.0
Finland,2022-05-20,Pfizer/BioNTech,9569114.0
Finland,2022-05-27,Pfizer/BioNTech,9585618.0
Finland,2022-06-03,Pfizer/BioNTech,9603088.0
Finland,2022-06-10,Pfizer/BioNTech,9633209.0
Finland,2022-06-17,Pfizer/BioNTech,9662782.0
Finland,2022-06-24,Pfizer/BioNTech,9680629.0
Finland,2022-07-01,Pfizer/BioNTech,9697064.0
Finland,2022-07-08,Pfizer/BioNTech,9712005.0
Finland,2022-07-15,Pfizer/BioNTech,9730770.0
Finland,2022-07-22,Pfizer/BioNTech,9762314.0
Finland,2022-07-29,Pfizer/BioNTech,9811769.0
Finland,2022-08-05,Pfizer/BioNTech,9887983.0
Finland,2022-08-12,Pfizer/BioNTech,9965696.0
Finland,2022-08-19,Pfizer/BioNTech,10055556.0
Finland,2022-08-26,Pfizer/BioNTech,10118454.0
Finland,2022-09-02,Pfizer/BioNTech,10175365.0
Finland,2022-09-09,Pfizer/BioNTech,10216338.0
Finland,2022-09-16,Pfizer/BioNTech,10243173.0
Finland,2022-09-23,Pfizer/BioNTech,10260201.0
Finland,2022-09-30,Pfizer/BioNTech,10268860.0
Finland,2022-10-07,Pfizer/BioNTech,10273901.0
Finland,2022-10-14,Pfizer/BioNTech,10277231.0
Finland,2022-10-21,Pfizer/BioNTech,10279456.0
Finland,2022-10-28,Pfizer/BioNTech,10281620.0
Finland,2022-11-04,Pfizer/BioNTech,10282750.0
Finland,2022-11-11,Pfizer/BioNTech,10284144.0
Finland,2022-11-18,Pfizer/BioNTech,10285310.0
Finland,2022-11-25,Pfizer/BioNTech,10286120.0
Finland,2022-12-02,Pfizer/BioNTech,10286640.0
Finland,2022-12-09,Pfizer/BioNTech,10287225.0
Finland,2022-12-16,Pfizer/BioNTech,10287464.0
Finland,2022-12-23,Pfizer/BioNTech,10287698.0
Finland,2022-12-30,Pfizer/BioNTech,10287753.0
Finland,2023-01-06,Pfizer/BioNTech,10287832.0
Finland,2023-01-13,Pfizer/BioNTech,10287965.0
Finland,2023-01-20,Pfizer/BioNTech,10288112.0
Finland,2023-01-27,Pfizer/BioNTech,10288177.0
Finland,2023-02-03,Pfizer/BioNTech,10288231.0
Finland,2023-02-10,Pfizer/BioNTech,10288277.0
Finland,2023-02-17,Pfizer/BioNTech,10288324.0
Finland,2023-02-24,Pfizer/BioNTech,10288356.0
Finland,2023-03-03,Pfizer/BioNTech,10288371.0
Finland,2023-03-10,Pfizer/BioNTech,10288406.0
Finland,2023-03-17,Pfizer/BioNTech,10288430.0
Finland,2023-03-24,Pfizer/BioNTech,10288460.0
Finland,2023-03-31,Pfizer/BioNTech,10288473.0
Finland,2023-04-07,Pfizer/BioNTech,10288480.0
Finland,2023-04-14,Pfizer/BioNTech,10288491.0
Finland,2023-04-21,Pfizer/BioNTech,10288519.0
Finland,2023-04-28,Pfizer/BioNTech,10288533.0
Finland,2023-05-05,Pfizer/BioNTech,10288543.0
Finland,2023-05-12,Pfizer/BioNTech,10288560.0
Finland,2023-05-19,Pfizer/BioNTech,10288567.0
Finland,2023-05-26,Pfizer/BioNTech,10288574.0
Finland,2023-06-02,Pfizer/BioNTech,10288586.0
Finland,2023-06-09,Pfizer/BioNTech,10288588.0
Finland,2023-06-16,Pfizer/BioNTech,10288593.0
Finland,2023-06-23,Pfizer/BioNTech,10288596.0
Finland,2023-06-30,Pfizer/BioNTech,10288598.0
Finland,2023-08-11,Pfizer/BioNTech,10288600.0
Finland,2023-09-08,Pfizer/BioNTech,10288601.0
Finland,2021-01-01,Valneva,0.0
Estonia,2021-04-16,Johnson&Johnson,0.0
Estonia,2021-04-30,Johnson&Johnson,35.0
Estonia,2021-05-07,Johnson&Johnson,346.0
Estonia,2021-05-14,Johnson&Johnson,1082.0
Estonia,2021-05-21,Johnson&Johnson,5771.0
Estonia,2021-05-28,Johnson&Johnson,11205.0
Estonia,2021-06-04,Johnson&Johnson,15068.0
Estonia,2021-06-11,Johnson&Johnson,16364.0
Estonia,2021-06-18,Johnson&Johnson,18944.0
Estonia,2021-06-25,Johnson&Johnson,20441.0
Estonia,2021-07-02,Johnson&Johnson,23682.0
Estonia,2021-07-09,Johnson&Johnson,25874.0
Estonia,2021-07-16,Johnson&Johnson,29736.0
Estonia,2021-07-23,Johnson&Johnson,33973.0
Estonia,2021-07-30,Johnson&Johnson,36869.0
Estonia,2021-08-06,Johnson&Johnson,40528.0
Estonia,2021-08-13,Johnson&Johnson,43642.0
Estonia,2021-08-20,Johnson&Johnson,44668.0
Estonia,2021-08-27,Johnson&Johnson,45225.0
Estonia,2021-09-03,Johnson&Johnson,45726.0
Estonia,2021-09-10,Johnson&Johnson,45974.0
Estonia,2021-09-17,Johnson&Johnson,47370.0
Estonia,2021-09-24,Johnson&Johnson,49668.0
Estonia,2021-10-01,Johnson&Johnson,51622.0
Estonia,2021-10-08,Johnson&Johnson,53148.0
Estonia,2021-10-15,Johnson&Johnson,55105.0
Estonia,2021-10-22,Johnson&Johnson,59208.0
Estonia,2021-10-29,Johnson&Johnson,63461.0
Estonia,2021-11-05,Johnson&Johnson,66541.0
Estonia,2021-11-12,Johnson&Johnson,68350.0
Estonia,2021-11-19,Johnson&Johnson,69849.0
Estonia,2021-11-26,Johnson&Johnson,71128.0
Estonia,2021-12-03,Johnson&Johnson,72268.0
Estonia,2021-12-10,Johnson&Johnson,73319.0
Estonia,2021-12-17,Johnson&Johnson,74148.0
Estonia,2021-12-24,Johnson&Johnson,74690.0
Estonia,2021-12-31,Johnson&Johnson,75268.0
Estonia,2022-01-07,Johnson&Johnson,75929.0
Estonia,2022-01-14,Johnson&Johnson,76383.0
Estonia,2022-01-21,Johnson&Johnson,76759.0
Estonia,2022-01-28,Johnson&Johnson,77012.0
Estonia,2022-02-04,Johnson&Johnson,77183.0
Estonia,2022-02-11,Johnson&Johnson,77307.0
Estonia,2022-02-18,Johnson&Johnson,77401.0
Estonia,2022-02-25,Johnson&Johnson,77508.0
Estonia,2022-03-04,Johnson&Johnson,77580.0
Estonia,2022-03-11,Johnson&Johnson,77658.0
Estonia,2022-03-18,Johnson&Johnson,77711.0
Estonia,2022-03-25,Johnson&Johnson,77757.0
Estonia,2022-04-01,Johnson&Johnson,77802.0
Estonia,2022-04-08,Johnson&Johnson,77827.0
Estonia,2022-04-15,Johnson&Johnson,77856.0
Estonia,2022-04-22,Johnson&Johnson,77899.0
Estonia,2022-04-29,Johnson&Johnson,77932.0
Estonia,2022-05-06,Johnson&Johnson,77986.0
Estonia,2022-05-13,Johnson&Johnson,78033.0
Estonia,2022-05-20,Johnson&Johnson,78067.0
Estonia,2022-05-27,Johnson&Johnson,78109.0
Estonia,2022-06-03,Johnson&Johnson,78133.0
Estonia,2022-06-10,Johnson&Johnson,78162.0
Estonia,2022-06-17,Johnson&Johnson,78194.0
Estonia,2022-06-24,Johnson&Johnson,78215.0
Estonia,2022-07-01,Johnson&Johnson,78244.0
Estonia,2022-07-08,Johnson&Johnson,78282.0
Estonia,2022-07-15,Johnson&Johnson,78318.0
Estonia,2022-07-22,Johnson&Johnson,78371.0
Estonia,2022-07-29,Johnson&Johnson,78422.0
Estonia,2022-08-05,Johnson&Johnson,78480.0
Estonia,2022-08-12,Johnson&Johnson,78545.0
Estonia,2022-08-19,Johnson&Johnson,78608.0
Estonia,2022-08-26,Johnson&Johnson,78649.0
Estonia,2022-09-02,Johnson&Johnson,78694.0
Estonia,2022-09-09,Johnson&Johnson,78734.0
Estonia,2022-09-16,Johnson&Johnson,78776.0
Estonia,2022-09-23,Johnson&Johnson,78794.0
Estonia,2022-09-30,Johnson&Johnson,78825.0
Estonia,2022-10-07,Johnson&Johnson,78846.0
Estonia,2022-10-14,Johnson&Johnson,78866.0
Estonia,2022-10-21,Johnson&Johnson,78876.0
Estonia,2022-10-28,Johnson&Johnson,78888.0
Estonia,2022-11-04,Johnson&Johnson,78897.0
Estonia,2022-11-11,Johnson&Johnson,78909.0
Estonia,2022-11-18,Johnson&Johnson,78922.0
Estonia,2022-11-25,Johnson&Johnson,78932.0
Estonia,2022-12-02,Johnson&Johnson,78942.0
Estonia,2022-12-09,Johnson&Johnson,78956.0
Estonia,2022-12-16,Johnson&Johnson,78962.0
Estonia,2022-12-23,Johnson&Johnson,78965.0
Estonia,2022-12-30,Johnson&Johnson,78971.0
Estonia,2023-01-06,Johnson&Johnson,78996.0
Estonia,2023-01-13,Johnson&Johnson,79014.0
Estonia,2023-01-20,Johnson&Johnson,79025.0
Estonia,2023-01-27,Johnson&Johnson,79032.0
Estonia,2023-02-03,Johnson&Johnson,79040.0
Estonia,2023-02-10,Johnson&Johnson,79051.0
Estonia,2023-02-17,Johnson&Johnson,79054.0
Estonia,2023-03-03,Johnson&Johnson,79059.0
Estonia,2023-03-10,Johnson&Johnson,79063.0
Estonia,2023-03-17,Johnson&Johnson,79071.0
Estonia,2023-03-24,Johnson&Johnson,79077.0
Estonia,2023-03-31,Johnson&Johnson,79086.0
Estonia,2023-04-07,Johnson&Johnson,79087.0
Estonia,2023-04-14,Johnson&Johnson,79089.0
Estonia,2023-04-21,Johnson&Johnson,79094.0
Estonia,2023-04-28,Johnson&Johnson,79095.0
Estonia,2023-05-05,Johnson&Johnson,79100.0
Estonia,2023-05-12,Johnson&Johnson,79101.0
Estonia,2023-07-14,Johnson&Johnson,79102.0
Estonia,2023-07-28,Johnson&Johnson,79103.0
Estonia,2021-01-15,Moderna,0.0
Estonia,2021-01-22,Moderna,438.0
Estonia,2021-01-29,Moderna,810.0
Estonia,2021-02-05,Moderna,1346.0
Estonia,2021-02-12,Moderna,2105.0
Estonia,2021-02-19,Moderna,2587.0
Estonia,2021-02-26,Moderna,3341.0
Estonia,2021-03-05,Moderna,5798.0
Estonia,2021-03-12,Moderna,9386.0
Estonia,2021-03-19,Moderna,11975.0
Estonia,2021-03-26,Moderna,14257.0
Estonia,2021-04-02,Moderna,17609.0
Estonia,2021-04-09,Moderna,22663.0
Estonia,2021-04-16,Moderna,26407.0
Estonia,2021-04-23,Moderna,31174.0
Estonia,2021-04-30,Moderna,36201.0
Estonia,2021-05-07,Moderna,40985.0
Estonia,2021-05-14,Moderna,46708.0
Estonia,2021-05-21,Moderna,57634.0
Estonia,2021-05-28,Moderna,66175.0
Estonia,2021-06-04,Moderna,71677.0
Estonia,2021-06-11,Moderna,78874.0
Estonia,2021-06-18,Moderna,87255.0
Estonia,2021-06-25,Moderna,91093.0
Estonia,2021-07-02,Moderna,95669.0
Estonia,2021-07-09,Moderna,99232.0
Estonia,2021-07-16,Moderna,101527.0
Estonia,2021-07-23,Moderna,103735.0
Estonia,2021-07-30,Moderna,106804.0
Estonia,2021-08-06,Moderna,109931.0
Estonia,2021-08-13,Moderna,114630.0
Estonia,2021-08-20,Moderna,119362.0
Estonia,2021-08-27,Moderna,125128.0
Estonia,2021-09-03,Moderna,129362.0
Estonia,2021-09-10,Moderna,134351.0
Estonia,2021-09-17,Moderna,139188.0
Estonia,2021-09-24,Moderna,143773.0
Estonia,2021-10-01,Moderna,146986.0
Estonia,2021-10-08,Moderna,149482.0
Estonia,2021-10-15,Moderna,151792.0
Estonia,2021-10-22,Moderna,154267.0
Estonia,2021-10-29,Moderna,156677.0
Estonia,2021-11-05,Moderna,160601.0
Estonia,2021-11-12,Moderna,165786.0
Estonia,2021-11-19,Moderna,172314.0
Estonia,2021-11-26,Moderna,177644.0
Estonia,2021-12-03,Moderna,182793.0
Estonia,2021-12-10,Moderna,187582.0
Estonia,2021-12-17,Moderna,193513.0
Estonia,2021-12-24,Moderna,198281.0
Estonia,2021-12-31,Moderna,204116.0
Estonia,2022-01-07,Moderna,210578.0
Estonia,2022-01-14,Moderna,217221.0
Estonia,2022-01-21,Moderna,222157.0
Estonia,2022-01-28,Moderna,226008.0
Estonia,2022-02-04,Moderna,228424.0
Estonia,2022-02-11,Moderna,229961.0
Estonia,2022-02-18,Moderna,231104.0
Estonia,2022-02-25,Moderna,232216.0
Estonia,2022-03-04,Moderna,233176.0
Estonia,2022-03-11,Moderna,233902.0
Estonia,2022-03-18,Moderna,234388.0
Estonia,2022-03-25,Moderna,234851.0
Estonia,2022-04-01,Moderna,235320.0
Estonia,2022-04-08,Moderna,235660.0
Estonia,2022-04-15,Moderna,235986.0
Estonia,2022-04-22,Moderna,236264.0
Estonia,2022-04-29,Moderna,236528.0
Estonia,2022-05-06,Moderna,236736.0
Estonia,2022-05-13,Moderna,236921.0
Estonia,2022-05-20,Moderna,237095.0
Estonia,2022-05-27,Moderna,237258.0
Estonia,2022-06-03,Moderna,237405.0
Estonia,2022-06-10,Moderna,237532.0
Estonia,2022-06-17,Moderna,237647.0
Estonia,2022-06-24,Moderna,237710.0
Estonia,2022-07-01,Moderna,237810.0
Estonia,2022-07-08,Moderna,237913.0
Estonia,2022-07-15,Moderna,238025.0
Estonia,2022-07-22,Moderna,238218.0
Estonia,2022-07-29,Moderna,238314.0
Estonia,2022-08-05,Moderna,238398.0
Estonia,2022-08-12,Moderna,238468.0
Estonia,2022-08-19,Moderna,238506.0
Estonia,2022-09-02,Moderna,238509.0
Estonia,2022-09-16,Moderna,238550.0
Estonia,2022-09-23,Moderna,238990.0
Estonia,2022-09-30,Moderna,239696.0
Estonia,2022-10-07,Moderna,240350.0
Estonia,2022-10-14,Moderna,240784.0
Estonia,2022-10-21,Moderna,241217.0
Estonia,2022-10-28,Moderna,241611.0
Estonia,2022-11-04,Moderna,242119.0
Estonia,2022-11-11,Moderna,242530.0
Estonia,2022-11-18,Moderna,242764.0
Estonia,2022-11-25,Moderna,242992.0
Estonia,2022-12-02,Moderna,243162.0
Estonia,2022-12-09,Moderna,243308.0
Estonia,2022-12-16,Moderna,243471.0
Estonia,2022-12-23,Moderna,243613.0
Estonia,2022-12-30,Moderna,243699.0
Estonia,2023-01-06,Moderna,243757.0
Estonia,2023-01-13,Moderna,243892.0
Estonia,2023-01-20,Moderna,244028.0
Estonia,2023-01-27,Moderna,244134.0
Estonia,2023-02-03,Moderna,244205.0
Estonia,2023-02-10,Moderna,244274.0
Estonia,2023-02-17,Moderna,244321.0
Estonia,2023-02-24,Moderna,244345.0
Estonia,2023-03-03,Moderna,244386.0
Estonia,2023-03-10,Moderna,244432.0
Estonia,2023-03-17,Moderna,244459.0
Estonia,2023-03-24,Moderna,244499.0
Estonia,2023-03-31,Moderna,244521.0
Estonia,2023-04-07,Moderna,244532.0
Estonia,2023-04-14,Moderna,244555.0
Estonia,2023-04-21,Moderna,244559.0
Estonia,2023-04-28,Moderna,244581.0
Estonia,2023-05-05,Moderna,244592.0
Estonia,2023-05-12,Moderna,244598.0
Estonia,2023-05-19,Moderna,244600.0
Estonia,2023-05-26,Moderna,244611.0
Estonia,2023-06-02,Moderna,244618.0
Estonia,2023-06-09,Moderna,244623.0
Estonia,2023-06-16,Moderna,244625.0
Estonia,2023-06-23,Moderna,244628.0
Estonia,2023-06-30,Moderna,244630.0
Estonia,2023-07-21,Moderna,244632.0
Estonia,2023-07-28,Moderna,244634.0
Estonia,2023-08-04,Moderna,244636.0
Estonia,2023-08-18,Moderna,244644.0
Estonia,2023-08-25,Moderna,244650.0
Estonia,2023-09-01,Moderna,244651.0
Estonia,2023-09-08,Moderna,244654.0
Estonia,2023-09-29,Moderna,244655.0
Estonia,2022-02-25,Novavax,0.0
Estonia,2022-03-04,Novavax,1.0
Estonia,2022-03-11,Novavax,62.0
Estonia,2022-03-18,Novavax,151.0
Estonia,2022-03-25,Novavax,229.0
Estonia,2022-04-01,Novavax,349.0
Estonia,2022-04-08,Novavax,443.0
Estonia,2022-04-15,Novavax,507.0
Estonia,2022-04-22,Novavax,580.0
Estonia,2022-04-29,Novavax,652.0
Estonia,2022-05-06,Novavax,704.0
Estonia,2022-05-13,Novavax,763.0
